,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
41,Gymnospermae,C,O,F,Cedroxylon,Cedroxylon jinshaense,119.586,45.427,-163,-145,123.31,47.21
42,Gymnospermae,C,O,F,Cedroxylon,Cedroxylon jinshaense,131.838,45.527,-163,-145,135.97,47.28
43,Gymnospermae,Coniferopsida,O,F,Cephalotaxopsis,Cephalotaxopsis leptophylla,120.968,41.61,-163,-145,124.18,42.85
44,Gymnospermae,Coniferopsida,O,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis leptophylla,120.96799999999999,41.61,-163,-145,124.18,42.85
45,Gymnospermae,Coniferopsida,O,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis sinensis,123.42299999999999,41.833,-163,-145,126.68,43.05
46,Angiospermae,C,Gnetales,F,Chaoyangia,Chaoyangia liangii,120.445,41.571000000000005,-163,-145,123.64,42.82
47,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis acuta,128.957,42.516000000000005,-163,-145,132.34,43.68
48,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis browniana,114.54299999999999,26.61,-163,-100,118.72,27.55
49,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis cf.exiliformis,120.09100000000001,27.787,-163,-145,124.2,30.45
50,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis cf.falcata,119.89200000000001,29.451999999999998,-163,-100,122.76,31.79
51,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis cf.falcata,119.89200000000001,29.451999999999998,-163,-145,123.44,32.0
52,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis contracta,132.32,45.885,-163,-145,136.47,47.64
53,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis delicatula,124.147,42.845,-163,-145,127.44,44.06
54,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis delicatula,129.009,42.54600000000001,-163,-145,132.39,43.71
55,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis denticulata,121.676,42.028,-163,-145,124.9,43.26
56,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis distanis,124.036,42.56399999999999,-163,-145,127.32,43.78
57,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis distanis,123.831,45.025,-163,-145,127.69,46.81
58,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis minutusa,119.896,29.469,-163,-145,123.44,32.01
59,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis shaheziensis,121.98299999999999,39.995,-163,-145,125.19,41.23
60,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis vasilevskae,87.303,44.025,-163,-145,90.07,45.38
61,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis waltoni,132.32,45.885,-163,-145,136.47,47.64
62,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis xilinensis,110.47,40.899,-163,-100,112.25,41.62
63,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis yunshanensis,132.815,45.865,-163,-145,136.98,47.62
64,Pteridophyta,Filicopsida,O,Gleicheniaceae,Cladophlebis,Cladophlebis takeyamae,130.49,44.833999999999996,-163,-145,134.57,46.6
65,Pteridophyta,Filicopsida,O,F,Cladophlebis,Cladophlebis lobifolia,130.524,44.918,-163,-145,134.6,46.68
66,Pteridophyta,Filicopsida,O,F,Cladphlebis,Cladphlebis cf.browniana,114.384,24.329,-163,-100,119.39,25.34
67,Gymnospermae,Coniferopsida,O,Cheirolepidiaceae,Coniferites,Coniferites marchaensis,119.64200000000001,45.523,-163,-100,121.71,47.08
68,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris angustiloba,120.836,41.614,-163,-145,124.04,42.86
69,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris arctica,130.80700000000002,45.38,-163,-145,134.9,47.14
70,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris bicrenata,126.669,45.747,-163,-145,130.63,47.53
71,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris burejensis,126.555,43.843,-163,-145,129.91,45.03
72,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris burejensis,130.85,45.354,-163,-145,134.94,47.12
73,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris burejensis,131.265,47.54,-163,-145,135.4,49.3
74,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris cf.setacea,125.5,46.146,-163,-145,129.42,47.93
75,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris depensis,127.437,50.228,-163,-145,131.46,52.0
76,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris exgr.simplex,131.678,45.601000000000006,-163,-145,135.8,47.36
77,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris exgr.simplex,131.69899999999998,45.604,-163,-145,135.82,47.36
78,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris heeriana,124.154,42.85,-163,-145,127.45,44.06
79,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris heeriana,125.929,44.18,-163,-145,129.86,45.96
80,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris hymenophylloides,115.87700000000001,40.008,-163,-145,118.97,41.29
81,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris hymenophylloides,130.49,44.833999999999996,-163,-145,134.57,46.6
82,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris nympharum,130.80700000000002,45.38,-163,-145,134.9,47.14
83,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris saportana,124.072,41.85,-163,-145,127.34,43.06
84,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris saportana,125.5,46.146,-163,-145,129.42,47.93
85,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris saportana,128.961,42.518,-163,-145,132.34,43.68
86,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris saportana,131.684,45.607,-163,-145,135.81,47.37
