,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
95,Pteridophyta,Lycopsida,Lycopodiales,F,Brachyphyllum,Brachyphyllum obesum,120.105,29.592,-145.0,-100.0,123.43,32.33
96,Pteridophyta,Lycopsida,Lycopodiales,F,Brachyphyllum,Brachyphyllum obesum,121.618,28.823,-145.0,-100.0,125.21,32.09
97,Pteridophyta,Sphenopsida,Equisetales,F,Brachyphyllum,Brachyphyllum obesum,117.765,26.415,-145.0,-100.0,122.53,28.62
98,Pteridophyta,Sphenopsida,Equisetales,F,Brachyphyllum,Brachyphyllum obesum,119.21700000000001,29.361,-145.0,-100.0,122.68,31.83
99,Pteridophyta,Sphenopsida,Equisetales,F,Brachyphyllum,Brachyphyllum obesum,120.821,37.01,-145.0,-100.0,123.19,38.4
100,Pteridophyta,Sphenopsida,Equisetales,F,Brachyphyllum,Brachyphyllum obesum,131.66,45.648999999999994,-145.0,-100.0,133.94,48.29
101,Pteridophyta,Sphenopsida,Equisetales,F,Brachyphyllum,Brachyphyllum obesum,115.179,23.637,-145.0,-100.0,121.17,25.19
102,Gymnospermae,C,Ginkgoales,F,Brachyphyllum,Brachyphyllum obtusum,117.552,33.543,-145.0,-100.0,120.19,34.75
103,Gymnospermae,C,Ginkgoales,F,Brachyphyllum,Brachyphyllum obtusum,120.821,37.01,-145.0,-100.0,123.19,38.4
104,Gymnospermae,C,O,F,Brachyphyllum,Brachyphyllum obtusicapitum,120.105,29.592,-145.0,-100.0,123.43,32.33
105,Gymnospermae,C,Ginkgoales,F,Brachyphyllum,Brachyphyllum parceramosum,120.50299999999999,29.933000000000003,-145.0,-100.0,123.66,32.77
106,Gymnospermae,C,Ginkgoales,F,Brachyphyllum,Brachyphyllum parceramosum,129.507,42.903999999999996,-145.0,-100.0,131.48,44.77
107,Gymnospermae,Coniferopsida,O,F,Brachyphyllum,Brachyphyllum elegans,119.71700000000001,30.255,-145.0,-100.0,122.77,32.82
108,Gymnospermae,Coniferopsida,O,F,Brachyphyllum,Brachyphyllum crassum,120.821,37.01,-145.0,-100.0,123.19,38.4
109,Gymnospermae,Coniferopsida,O,F,Brachyphyllum,Brachyphyllum crassum,129.49200000000002,42.91,-145.0,-100.0,131.47,44.78
110,Gymnospermae,Coniferopsida,O,F,Brachyphyllum,Brachyphyllum crassum,130.266,43.739,-145.0,-100.0,132.18,45.64
111,Gymnospermae,Cycadopsida,Nilssoniales,F,Brachyphyllum,Brachyphyllum japonicum,105.568,33.553000000000004,-145.0,-100.0,108.16,31.39
112,Gymnospermae,Cycadopsida,Bennettiales,F,Brachyphyllum,Brachyphyllum nantianmense,114.87899999999999,40.766,-145.0,-100.0,116.79,41.79
113,Gymnospermae,Cycadopsida,Bennettiales,F,Brachyphyllum,Brachyphyllum lingxiangense,114.744,30.011999999999997,-145.0,-100.0,118.17,31.0
114,Gymnospermae,Cycadopsida,Bennettiales,F,Brachyphyllum,Brachyphyllum multiramosum,120.84100000000001,36.99,-145.0,-100.0,123.21,38.38
115,Angiospermae,Dicotyledoneae,O,F,Brachyphyllum,Brachyphyllum cf.ningshiaense,116.196,39.971,-145.0,-100.0,118.2,41.07
116,Angiospermae,Dicotyledoneae,O,F,Brachyphyllum,Brachyphyllum cf.ningshiaense,117.311,33.319,-145.0,-100.0,119.97,34.51
117,Angiospermae,Dicotyledoneae,O,F,Brachyphyllum,Brachyphyllum cf.ningshiaense,121.62,29.863000000000003,-145.0,-100.0,124.77,33.06
118,Bryophyta,Musci,O,F,Brachyphyllum,Brachyphyllum ningshiaense,106.32600000000001,35.498000000000005,-145.0,-100.0,108.7,36.01
119,Pteridophyta,Sphenopsida,Equisetales,F,Brachyphyllum,Brachyphyllum obesum,117.359,25.944000000000003,-145.0,-100.0,122.33,28.05
120,Gymnospermae,C,Cycadopsida,F,Brachyphyllum,Brachyphyllum hubeiense,114.74799999999999,30.004,-145.0,-100.0,118.17,31.0
121,Bryophyta,C,O,F,Brachyphyllum,Brachyphyllum ningshiaense,126.053,42.943000000000005,-145.0,-100.0,127.93,44.62
122,Bryophyta,C,O,F,Brachyphyllum,Brachyphyllum ningshiaense,130.266,43.739,-145.0,-100.0,132.18,45.64
123,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus cf.rotundatus,119.53299999999999,49.166000000000004,-145.0,-100.0,120.8,50.99
124,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus cinctus,119.585,45.286,-145.0,-100.0,121.46,47.14
125,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus brookensis,129.507,42.903999999999996,-145.0,-100.0,131.48,44.77
126,Gymnospermae,Coniferopsida,Coniferales,F,Carpolithus,Carpolithus cinctus,131.33,46.593999999999994,-145.0,-100.0,133.47,49.21
127,Gymnospermae,Cycadopsida,Bennettiales,F,Carpolithus,Carpolithus longiciliosus,106.804,35.132,-145.0,-100.0,109.21,35.67
128,Gymnospermae,Cycadopsida,Bennettiales,F,Carpolithus,Carpolithus lingxiangensis,114.744,30.011999999999997,-145.0,-100.0,118.17,31.0
129,Gymnospermae,Cycadopsida,Nilssoniales,F,Carpolithus,Carpolithus jidongensis,131.957,47.663000000000004,-145.0,-100.0,133.98,50.31
130,Pteridophyta,Filicopsida,O,F,Carpolithus,Carpolithus shouchangensis,119.21700000000001,29.361,-145.0,-100.0,122.68,31.83
131,Pteridophyta,Filicopsida,O,F,Carpolithus,Carpolithus virginiensis,130.797,45.376999999999995,-145.0,-100.0,133.08,47.96
132,Gymnospermae,C,Ginkgoales,F,Carpolithus,Carpolithus rotundatus,120.49700000000001,49.243,-145.0,-100.0,121.78,51.14
133,Gymnospermae,C,O,F,Carpolithus,Carpolithus cf.cinctus,121.67,41.998999999999995,-145.0,-100.0,123.55,43.42
134,Gymnospermae,C,O,F,Carpolithus,Carpolithus fabiformis,121.67,41.998999999999995,-145.0,-100.0,123.55,43.42
135,Gymnospermae,C,Ginkgoales,F,Carpolithus,Carpolithus rotundatus,131.66,45.648999999999994,-145.0,-100.0,133.94,48.29
136,Gymnospermae,Cycadopsida,Nilssoniales,F,Cedroxylon,Cedroxylon jinshaense,119.77799999999999,48.571000000000005,-145.0,-100.0,121.15,50.42
137,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis cf.magnifolia,121.664,42.019,-145.0,-100.0,123.54,43.44
138,Gymnospermae,Coniferopsida,Coniferales,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis cf.magnifolia,130.961,45.293,-145.0,-100.0,133.26,47.89
139,Gymnospermae,Cycadopsida,Cycadales,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis haizhouensis,121.67,41.998999999999995,-145.0,-100.0,123.55,43.42
140,Gymnospermae,Cycadopsida,Bennettiales,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis magnifolia,124.141,42.842,-145.0,-100.0,125.99,44.41
141,Gymnospermae,Cycadopsida,Bennettiales,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis magnifolia,125.964,44.144,-145.0,-100.0,128.21,46.43
142,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis asiatica,111.758,40.815,-145.0,-100.0,113.63,41.64
143,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis asiatica,126.04,44.458999999999996,-145.0,-100.0,128.24,46.75
144,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis asiatica,130.961,45.293,-145.0,-100.0,133.26,47.89
145,Gymnospermae,C,O,Taxodiaceae,Cephalotaxopsis,Cephalotaxopsis cf.asiatica,130.584,45.753,-145.0,-100.0,132.8,48.32
146,Pteridophyta,Lycopsida,O,F,Chengzihella,Chengzihella obovata,131.011,45.336999999999996,-145.0,-100.0,133.3,47.94
147,Gymnospermae,Cycadopsida,Bennettiales,Adiantaceae,Chiaohoella,Chiaohoella mirabilis,121.67399999999999,42.038000000000004,-145.0,-100.0,123.55,43.46
148,Gymnospermae,Cycadopsida,Bennettiales,Adiantaceae,Chiaohoella,Chiaohoella neozamioides,123.462,40.584,-145.0,-100.0,125.53,42.12
149,Gymnospermae,Cycadopsida,Bennettiales,Adiantaceae,Chiaohoella,Chiaohoella mirabilis,126.542,43.04600000000001,-145.0,-100.0,128.42,44.75
150,Gymnospermae,C,O,Adiantaceae,Chiaohoella,Chiaohoella neozamioides,127.303,43.576,-145.0,-100.0,129.15,45.32
151,Gymnospermae,C,Czekanowskiales,Adiantaceae,Chiaohoella,Chiaohoella papilioformia,127.303,43.576,-145.0,-100.0,129.15,45.32
152,Pteridophyta,Filicopsida,O,Adiantaceae,Chiaohoella,Chiaohoella cf.neozamioide,112.27799999999999,33.691,-145.0,-100.0,114.24,33.63
153,Pteridophyta,Filicopsida,O,Adiantaceae,Chiaohoella,Chiaohoella cf.neozamioide,112.27799999999999,33.691,-145.0,-100.0,114.24,33.63
154,Gymnospermae,Coniferopsida,O,F,Chilinia,Chilinia fuxinensis,119.742,49.218,-145.0,-100.0,121.01,51.06
155,Gymnospermae,Coniferopsida,O,F,Chilinia,Chilinia elegans,121.671,41.998999999999995,-145.0,-100.0,123.55,43.42
156,Gymnospermae,Coniferopsida,O,F,Chilinia,Chilinia fuxinensis,121.671,41.998999999999995,-145.0,-100.0,123.55,43.42
157,Gymnospermae,Coniferopsida,O,F,Chilinia,Chilinia ctenioides,127.291,43.568000000000005,-145.0,-100.0,129.13,45.31
158,Gymnospermae,C,Ginkgoales,F,Chilinia,Chilinia robusta,121.671,41.998999999999995,-145.0,-100.0,123.55,43.42
159,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis delicatula,116.07,39.74,-145.0,-100.0,118.1,40.84
160,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.exiliformis,110.59,19.289,-145.0,-100.0,118.45,19.64
161,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.lobulata,117.669,49.51,-145.0,-100.0,118.82,51.21
162,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.parva,117.669,49.51,-145.0,-100.0,118.82,51.21
163,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis exiliformis,117.766,41.943999999999996,-145.0,-100.0,119.58,43.14
