,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
401,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,110.03299999999999,40.409,-174.0,-163.0,114.45,43.82
402,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,110.31,39.048,-174.0,-163.0,114.7,42.45
403,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
404,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,113.743,39.625,-174.0,-163.0,118.33,42.97
405,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,115.685,39.964,-174.0,-163.0,120.39,43.27
406,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,116.13600000000001,39.746,-174.0,-163.0,123.12,47.21
407,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,120.765,41.798,-174.0,-163.0,125.82,44.97
408,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,121.86399999999999,45.861999999999995,-174.0,-163.0,127.76,49.54
409,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,128.894,43.11600000000001,-174.0,-163.0,134.45,46.03
410,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,84.861,45.548,-174.0,-163.0,87.51,48.51
411,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,94.12,43.975,-174.0,-163.0,97.96,47.76
412,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,110.468,40.111,-174.0,-163.0,114.9,43.51
413,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia speciosa,91.34200000000001,37.635999999999996,-174.0,-163.0,96.07,36.53
414,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia stenophylla,91.34200000000001,37.635999999999996,-174.0,-163.0,96.07,36.53
415,Pteridophyta,Filicopsida,O,Davalliaceae,Davallia,Davallia niehhutzuensis,121.542,38.869,-174.0,-145.0,124.72,40.11
416,Gymnospermae,C,Cycadopsida,Cycadales,Desmiophyllum,Desmiophyllum haisizhouense,95.361,37.85,-174.0,-163.0,100.01,36.94
417,Gymnospermae,C,Cycadopsida,Cycadales,Desmiophyllum,Desmiophyllum speciosum,95.361,37.85,-174.0,-163.0,100.01,36.94
418,Pteridophyta,Filicopsida,O,Dicksoniaceae,Dicksonia,Dicksonia cf.concinna,113.306,40.082,-174.0,-163.0,117.89,43.43
419,Pteridophyta,Filicopsida,O,Dicksoniaceae,Dicksonia,Dicksonia cf.concinna,115.219,40.38,-174.0,-163.0,119.92,43.69
420,Pteridophyta,Filicopsida,O,Dicksoniaceae,Dicksonia,Dicksonia changheyingziensis,121.024,41.736999999999995,-174.0,-163.0,126.09,44.9
421,Pteridophyta,Filicopsida,O,Dicksoniaceae,Dicksonia,Dicksonia charieisa,121.052,41.806000000000004,-174.0,-163.0,126.12,44.97
422,Pteridophyta,Filicopsida,O,Dicksoniaceae,Dicksonia,Dicksonia concinna,115.70200000000001,39.978,-174.0,-163.0,120.41,43.28
423,Pteridophyta,Filicopsida,O,Dicksoniaceae,Dicksonia,Dicksonia kendallii,124.35700000000001,41.26,-174.0,-163.0,129.57,44.33
424,Pteridophyta,Filicopsida,O,Dicksoniaceae,Dicksonia,Dicksonia mariopteris,115.219,40.38,-174.0,-163.0,119.92,43.69
425,Pteridophyta,Filicopsida,O,Dipteridaceae,Dictyophyllum,Dictyophyllum nathorsti,108.82600000000001,31.121,-174.0,-163.0,113.38,32.87
426,Gymnospermae,Coniferopsida,O,F,Drepanolepis,Drepanolepis formosa,97.463,36.905,-174.0,-163.0,102.16,36.1
427,Gymnospermae,Coniferopsida,O,F,Drepanolepis,Drepanolepis formosa,102.87899999999999,36.428000000000004,-174.0,-163.0,106.84,39.93
428,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia cf.lobifolia,112.35700000000001,38.917,-174.0,-163.0,116.85,42.29
429,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia kansuensis,75.035,39.732,-174.0,-163.0,82.61,42.39
430,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,95.37100000000001,37.857,-174.0,-163.0,100.02,36.94
431,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,95.37100000000001,37.857,-174.0,-163.0,100.02,36.94
432,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,92.676,43.147,-174.0,-163.0,103.58,40.71
433,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,104.639,36.5164,-174.0,-163.0,108.69,40.0
434,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,106.435,33.85,-174.0,-163.0,110.1,34.89
435,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,108.95200000000001,34.902,-174.0,-163.0,113.17,38.33
436,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,108.95200000000001,34.902,-174.0,-163.0,113.17,38.33
437,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,109.961,39.821,-174.0,-163.0,114.36,43.23
438,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,110.322,39.055,-174.0,-163.0,114.71,42.46
439,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,110.322,39.055,-174.0,-163.0,114.71,42.46
440,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,110.505,38.848,-174.0,-163.0,114.9,42.25
441,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,110.47399999999999,40.111999999999995,-174.0,-163.0,114.91,43.51
442,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,111.88,34.753,-174.0,-163.0,116.23,38.13
443,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,112.67299999999999,35.118,-174.0,-163.0,117.07,38.48
444,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,115.285,40.510999999999996,-174.0,-163.0,119.99,43.82
445,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,115.70200000000001,39.978,-174.0,-163.0,120.41,43.28
446,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,115.70200000000001,39.978,-174.0,-163.0,120.41,43.28
447,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,116.1037,39.934,-174.0,-163.0,120.83,43.23
448,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,119.40700000000001,41.251000000000005,-174.0,-163.0,124.36,44.46
449,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,119.626,28.375,-174.0,-163.0,125.01,32.84
450,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,120.699,41.36,-174.0,-163.0,125.73,44.54
451,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,124.59200000000001,51.923,-174.0,-163.0,131.06,55.54
452,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,88.885,45.281000000000006,-174.0,-163.0,91.73,49.09
453,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,89.939,42.896,-174.0,-163.0,98.39,44.3
454,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,94.99700000000001,38.044000000000004,-174.0,-163.0,99.64,37.11
455,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides chinensis,124.351,41.258,-174.0,-163.0,129.56,44.33
456,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides williamsoni,97.345,30.733,-174.0,-145.0,92.81,15.26
457,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides asiatica,110.31,39.048,-174.0,-163.0,114.7,42.45
458,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides cf.ovalis,98.479,36.929,-174.0,-163.0,103.16,36.17
459,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides leptolepis,120.884,41.522,-174.0,-145.0,127.91,46.33
460,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides manchurensis,132.189,46.324,-174.0,-145.0,141.56,50.89
461,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides ovalis,89.37899999999999,44.773999999999994,-174.0,-163.0,102.94,43.54
462,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides ovalis,113.292,40.075,-174.0,-163.0,117.87,43.43
463,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides williamsoni,115.28,40.5,-174.0,-163.0,119.98,43.81
464,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus cf.manchurica,96.016,37.523,-174.0,-163.0,100.69,36.64
465,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus cf.manchurica,108.979,35.264,-174.0,-163.0,113.21,38.69
466,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus cf.manchurica,109.775,39.607,-174.0,-163.0,114.15,43.02
467,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus cf.pactens,116.194,39.97,-174.0,-163.0,120.92,43.26
468,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus cf.submanchurica,131.838,45.527,-174.0,-163.0,138.41,48.94
469,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus jurassica,96.016,37.523,-174.0,-163.0,100.69,36.64
470,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus minutus,89.37899999999999,44.773999999999994,-174.0,-163.0,102.94,43.54
471,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus pactens,120.96799999999999,41.61,-174.0,-163.0,126.02,44.78
472,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus splendidus,96.016,37.523,-174.0,-163.0,100.69,36.64
473,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus submanchurica,125.917,44.172,-174.0,-145.0,134.39,49.19
474,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus subzamioides,113.292,40.075,-174.0,-163.0,117.87,43.43
475,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus krasseri,123.589,41.696000000000005,-174.0,-145.0,130.85,46.33
476,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus lindongensis,120.443,43.51,-174.0,-163.0,125.57,46.69
477,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,106.512,33.85,-174.0,-163.0,110.18,34.91
478,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,109.88600000000001,39.983000000000004,-174.0,-163.0,114.28,43.4
479,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,116.101,39.900999999999996,-174.0,-163.0,120.82,43.19
480,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,116.194,39.97,-174.0,-163.0,120.92,43.26
481,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,116.194,39.97,-174.0,-163.0,120.92,43.26
482,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,131.924,45.619,-174.0,-163.0,138.51,49.03
483,Gymnospermae,Coniferopsida,O,F,Elatocladus,Elatocladus manchurica,75.325,38.965,-174.0,-163.0,82.81,41.6
484,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites aff.multidentatus,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
485,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites arenaceus,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
486,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites beanii,96.016,37.523,-174.0,-163.0,100.69,36.64
487,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites beanii,107.931,31.063000000000002,-174.0,-163.0,112.53,32.59
488,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.columnaris,96.016,37.523,-174.0,-163.0,100.69,36.64
489,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.lateralis,112.289,38.842,-174.0,-163.0,116.78,42.21
490,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.lateralis,113.292,40.075,-174.0,-163.0,117.87,43.43
491,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.lateralis,115.696,39.972,-174.0,-163.0,120.4,43.27
492,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.lateralis,115.218,39.519,-174.0,-163.0,119.88,42.83
493,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites cf.multidentatus,97.368,37.376,-174.0,-163.0,102.03,36.56
494,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites densatis,96.016,37.523,-174.0,-163.0,100.69,36.64
495,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites funnelformis,102.874,37.304,-174.0,-163.0,106.85,40.8
496,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites junggarensis,92.67399999999999,43.146,-174.0,-163.0,103.58,40.71
497,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites koreanicus,96.016,37.523,-174.0,-163.0,100.69,36.64
498,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites koreanicus,107.931,31.063000000000002,-174.0,-163.0,112.53,32.59
499,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites lateralis,92.667,43.141000000000005,-174.0,-163.0,103.57,40.71
500,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites lateralis,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
501,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites lateralis,106.223,38.965,-174.0,-163.0,110.4,42.43
502,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites lateralis,107.50299999999999,31.213,-174.0,-163.0,112.06,32.63
503,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites lateralis,110.311,39.048,-174.0,-163.0,114.7,42.45
504,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites lateralis,124.584,51.922,-174.0,-163.0,131.05,55.54
505,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites lateralis,87.87299999999999,45.265,-174.0,-163.0,90.7,48.86
506,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites shenmuensis,110.311,39.048,-174.0,-163.0,114.7,42.45
507,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites yimaensis,104.323,29.408,-174.0,-163.0,109.58,30.12
508,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites yimaensis,111.95100000000001,38.576,-174.0,-163.0,116.41,41.95
509,Pteridophyta,Sphenopsida,Equisetales,F,Equisetites,Equisetites yimaensis,113.292,40.075,-174.0,-163.0,117.87,43.43
510,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum beanii,124.351,42.258,-174.0,-163.0,129.62,45.33
511,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum cf.laterale,113.292,40.075,-174.0,-163.0,117.87,43.43
512,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum cf.laterale,116.09200000000001,39.928000000000004,-174.0,-163.0,120.82,43.22
513,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum ferganense,125.161,52.102,-174.0,-163.0,131.69,55.7
514,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum filum,120.645,41.099,-174.0,-163.0,125.66,44.28
515,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum hallei,115.685,39.964,-174.0,-163.0,120.39,43.27
516,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum lamagouense,121.147,41.815,-174.0,-163.0,126.22,44.98
517,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum laterale,109.684,37.143,-174.0,-163.0,113.99,40.56
518,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum laterale,115.685,39.964,-174.0,-163.0,120.39,43.27
519,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum laterale,120.833,41.86600000000001,-174.0,-163.0,125.9,45.04
520,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum laterale,125.161,52.102,-174.0,-163.0,131.69,55.7
521,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum multidendatum,123.76100000000001,41.292,-174.0,-163.0,128.94,44.38
522,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum naktongense,123.163,41.247,-174.0,-163.0,128.31,44.35
523,Pteridophyta,Sphenopsida,Equisetales,F,Equisetum,Equisetum ushimarense,132.491,45.852,-174.0,-163.0,139.13,49.24
524,Gymnospermae,C,Ginkgoales,F,Eretmophyllum,Eretmophyllum cf.pubescens,120.823,41.864,-174.0,-163.0,125.89,45.04
525,Gymnospermae,Coniferopsida,Podozamitales,F,Ferganiella,Ferganiella lanceolatus,96.016,37.523,-174.0,-163.0,100.69,36.64
526,Gymnospermae,Coniferopsida,Podozamitales,F,Ferganiella,Ferganiella lanceolatus,110.493,38.841,-174.0,-163.0,114.89,42.24
527,Gymnospermae,Coniferopsida,Podozamitales,F,Ferganiella,Ferganiella lanceolatus,110.605,38.979,-174.0,-163.0,115.01,42.38
528,Gymnospermae,Coniferopsida,Podozamitales,F,Ferganiella,Ferganiella cf.paucinervis,116.101,39.900999999999996,-174.0,-163.0,120.82,43.19
529,Gymnospermae,Coniferopsida,Podozamitales,F,Ferganiella,Ferganiella cf.podozamioides,124.351,41.258,-174.0,-163.0,129.56,44.33
530,Gymnospermae,Coniferopsida,Podozamitales,F,Ferganiella,Ferganiella podozamioides,120.96799999999999,41.61,-174.0,-163.0,126.02,44.78
531,Pteridophyta,Sphenopsida,Equisetales,F,Gansuphyllite,Gansuphyllite multivervis,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
532,Pteridophyta,Sphenopsida,Equisetales,F,Gansuphyllite,Gansuphyllite multivervis,102.874,37.304,-174.0,-163.0,106.85,40.8
533,Pteridophyta,Sphenopsida,Equisetales,F,Gansuphyllite,Gansuphyllite multivervis,108.941,34.897,-174.0,-163.0,113.16,38.32
534,Pteridophyta,Sphenopsida,O,Calamariaceae,Geminofoliolum,Geminofoliolum gracilis,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
535,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo huttoni,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
536,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo huttoni,119.601,40.089,-174.0,-163.0,124.51,43.3
537,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo huttoni,120.823,41.864,-174.0,-163.0,125.89,45.04
538,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo longifolius,119.601,40.089,-174.0,-163.0,124.51,43.3
539,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo longifolius,120.63600000000001,41.768,-174.0,-163.0,125.68,44.95
540,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo crassinervis,125.439,43.746,-174.0,-145.0,128.77,44.95
541,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo cf.whitbiensis,96.016,37.523,-174.0,-163.0,100.69,36.64
542,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo pusilla,132.491,45.852,-174.0,-163.0,139.13,49.24
543,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo cf.sibirica,95.676,37.606,-174.0,-163.0,100.34,36.71
544,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo cf.digitata,101.01,39.38,-174.0,-163.0,104.91,42.89
545,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,92.67399999999999,43.146,-174.0,-163.0,103.58,40.71
546,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,92.67399999999999,43.146,-174.0,-163.0,103.58,40.71
547,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
548,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,112.15100000000001,38.817,-174.0,-163.0,116.63,42.19
549,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo digitata,117.652,49.324,-174.0,-163.0,123.37,53.08
550,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo elegans,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
551,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo ferganensis,120.823,41.864,-174.0,-163.0,125.89,45.04
552,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo huttoni,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
553,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo huttoni,115.79299999999999,40.132,-174.0,-163.0,122.25,45.25
554,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo longifolius,96.016,37.523,-174.0,-163.0,100.69,36.64
555,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo longifolius,103.916,39.655,-174.0,-163.0,107.98,43.14
556,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo longifolius,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
557,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo qaidamensis,96.016,37.523,-174.0,-163.0,100.69,36.64
558,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo sibirica,117.662,49.508,-174.0,-163.0,123.39,53.27
559,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo xiahuayuanensis,115.281,40.501,-174.0,-163.0,119.99,43.81
560,Gymnospermae,C,Ginkgoales,F,Ginkgo,Ginkgo yimaensis,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
561,Gymnospermae,C,Ginkgoales,F,Ginkgodium,Ginkgodium nathorsti,105.26299999999999,32.705,-174.0,-163.0,109.38,33.51
562,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites crassinervis,124.56200000000001,44.018,-174.0,-145.0,128.45,45.8
563,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites huttoni,110.31,39.048,-174.0,-163.0,114.7,42.45
564,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites borealis,96.016,37.523,-174.0,-163.0,100.69,36.64
565,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites borealis,92.67399999999999,43.146,-174.0,-163.0,103.58,40.71
566,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.lepidus,92.67399999999999,43.146,-174.0,-163.0,103.58,40.71
567,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.lepidus,110.31,39.048,-174.0,-163.0,114.7,42.45
568,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.lepidus,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13
569,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.lepidus,115.685,39.964,-174.0,-163.0,120.39,43.27
570,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.lepidus,119.38799999999999,41.235,-174.0,-163.0,127.09,48.32
571,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.marginatus,115.685,39.964,-174.0,-163.0,120.39,43.27
572,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.sibiricus,114.322,39.94,-174.0,-163.0,118.95,43.27
573,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.sibiricus,121.86399999999999,45.861999999999995,-174.0,-163.0,127.76,49.54
574,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites cf.sibiricus,131.40200000000002,45.56100000000001,-174.0,-163.0,137.95,48.99
575,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites chilinensis,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
576,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites chilinensis,125.499,44.288999999999994,-174.0,-145.0,129.41,46.07
577,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites digitatus,117.652,49.324,-174.0,-163.0,123.37,53.08
578,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites elegans,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
579,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites gigantea,110.31,39.048,-174.0,-163.0,114.7,42.45
580,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites hermelinii,101.65899999999999,39.207,-174.0,-163.0,105.59,42.71
581,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites manchuricus,123.781,42.406000000000006,-174.0,-145.0,127.06,43.62
582,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites manchuricus,124.141,42.842,-174.0,-145.0,127.43,44.06
583,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites manchuricus,125.499,44.288999999999994,-174.0,-145.0,129.41,46.07
584,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites marginatus,110.31,39.048,-174.0,-163.0,114.7,42.45
585,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites obrutschewi,97.463,36.905,-174.0,-163.0,102.16,36.1
586,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites obrutschewi,101.65899999999999,39.207,-174.0,-163.0,105.59,42.71
587,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites obrutschewi,103.869,35.883,-174.0,-163.0,108.58,35.4
588,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites obrutschewi,109.771,37.294000000000004,-174.0,-163.0,114.09,40.71
589,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites obrutschewi,108.12100000000001,35.022,-174.0,-163.0,112.3,38.46
590,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites sibiricus,108.95700000000001,35.301,-174.0,-163.0,113.19,38.73
591,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites sibiricus,117.656,49.32899999999999,-174.0,-163.0,123.38,53.09
592,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites sibiricus,82.76,43.821999999999996,-174.0,-163.0,86.15,46.43
593,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites sibiricus,91.34200000000001,37.635999999999996,-174.0,-163.0,96.07,36.53
594,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites yaojiensis,102.87299999999999,36.43,-174.0,-163.0,106.83,39.93
595,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites aff.sibiricus,115.84700000000001,39.934,-174.0,-163.0,120.56,43.23
